src_ip,dst_ip,protocol,timestamp,src_port,dst_port,protocol_type
192.168.0.123,35.163.196.185,6,1722603931.935245,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603931.936101,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603931.936476,53152.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290243,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290243,443.0,53153.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290326,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290326,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290326,443.0,53152.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.290384,53152.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290425,443.0,53153.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290440,443.0,53153.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.290447,53153.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290566,443.0,53153.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290886,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.290886,443.0,53153.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.290923,53152.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.290952,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.293345,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.293370,53152.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.694137,443.0,53153.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.694916,443.0,53153.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.695604,443.0,53153.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.695622,53153.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.695649,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.695664,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603932.695681,443.0,53152.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.695690,53152.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697469,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697469,53152.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697505,53152.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697511,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697544,53152.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697547,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697572,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697590,53152.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697590,53152.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603932.697590,53152.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.037714,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.037714,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.037714,443.0,53153.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.037714,443.0,53153.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.047650,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.047650,443.0,53152.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.047692,53152.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.051547,443.0,53153.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.051547,443.0,53153.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.051581,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.052593,53153.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.055496,443.0,53152.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.055496,443.0,53153.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.055518,53152.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.055532,53153.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.057323,53154.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.366777,443.0,53153.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.366815,53153.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.377338,443.0,53154.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.377397,53154.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.377816,53154.0,443.0,TCP
192.168.0.123,35.186.224.40,6,1722603933.420310,52635.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722603933.513438,443.0,52635.0,TCP
35.186.224.40,192.168.0.123,6,1722603933.588867,443.0,52635.0,TCP
192.168.0.123,35.186.224.40,6,1722603933.636961,52635.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.826243,443.0,53154.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.827156,443.0,53154.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.827364,443.0,53154.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.827382,53154.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.827444,443.0,53154.0,TCP
35.163.196.185,192.168.0.123,6,1722603933.827444,443.0,53154.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.827467,53154.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603933.829506,53154.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603934.184994,443.0,53154.0,TCP
35.163.196.185,192.168.0.123,6,1722603934.185485,443.0,53154.0,TCP
35.163.196.185,192.168.0.123,6,1722603934.185585,443.0,53154.0,TCP
192.168.0.123,35.163.196.185,6,1722603934.185600,53154.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603934.187352,53154.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603934.187394,53154.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603934.187446,53154.0,443.0,TCP
192.168.0.123,35.163.196.185,6,1722603934.187479,53154.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603934.545648,443.0,53154.0,TCP
35.163.196.185,192.168.0.123,6,1722603934.546857,443.0,53154.0,TCP
192.168.0.123,35.163.196.185,6,1722603934.546876,53154.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603934.546898,443.0,53154.0,TCP
192.168.0.123,35.163.196.185,6,1722603934.547710,53154.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603934.558582,443.0,53154.0,TCP
192.168.0.123,35.163.196.185,6,1722603934.558608,53154.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722603934.862596,443.0,53154.0,TCP
192.168.0.123,35.163.196.185,6,1722603934.862633,53154.0,443.0,TCP
192.168.0.1,228.8.8.8,2,1722603934.945958,,,
192.168.0.123,224.0.0.251,2,1722603935.271500,,,
192.168.0.123,185.199.111.133,6,1722603941.796984,53104.0,443.0,TCP
185.199.111.133,192.168.0.123,6,1722603941.910383,443.0,53104.0,TCP
192.168.0.123,35.186.224.24,6,1722603942.513132,52625.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722603942.566230,443.0,52625.0,TCP
192.168.0.123,192.168.0.255,17,1722603943.004774,57621.0,57621.0,UDP
23.211.137.129,192.168.0.123,6,1722603949.613535,443.0,53146.0,TCP
192.168.0.123,23.211.137.129,6,1722603949.613584,53146.0,443.0,TCP
23.211.137.129,192.168.0.123,6,1722603949.614186,443.0,53146.0,TCP
192.168.0.123,23.211.137.129,6,1722603949.614213,53146.0,443.0,TCP
13.107.4.254,192.168.0.123,6,1722603950.176733,443.0,53149.0,TCP
172.202.64.254,192.168.0.123,6,1722603951.544857,443.0,53148.0,TCP
192.168.0.123,35.186.224.24,6,1722603951.599100,53141.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722603951.662728,443.0,53141.0,TCP
192.168.0.123,142.250.192.1,6,1722603952.299987,53142.0,443.0,TCP
142.250.192.1,192.168.0.123,6,1722603952.376175,443.0,53142.0,TCP
192.168.1.1,239.255.255.250,17,1722603952.534637,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603952.534637,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603952.536501,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603952.536618,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603952.563579,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603952.563579,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603952.563579,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603952.563579,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603952.563579,1900.0,1900.0,UDP
204.79.197.222,192.168.0.123,6,1722603953.788876,443.0,53151.0,TCP
192.168.0.123,35.186.224.24,6,1722603953.993226,53143.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722603954.037583,443.0,53143.0,TCP
192.168.0.123,199.232.214.248,6,1722603954.148752,53126.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722603954.210297,53144.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722603954.210297,53145.0,443.0,TCP
199.232.214.248,192.168.0.123,6,1722603954.214586,443.0,53126.0,TCP
199.232.210.248,192.168.0.123,6,1722603954.276474,443.0,53144.0,TCP
199.232.210.248,192.168.0.123,6,1722603954.276474,443.0,53145.0,TCP
192.168.0.123,35.186.224.40,6,1722603955.054266,52427.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722603955.103945,443.0,52427.0,TCP
35.186.224.40,192.168.0.123,6,1722603955.325055,443.0,52427.0,TCP
192.168.0.123,35.186.224.40,6,1722603955.377922,52427.0,443.0,TCP
150.171.69.254,192.168.0.123,6,1722603955.915230,443.0,53150.0,TCP
192.168.0.123,35.186.224.22,6,1722603956.633920,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722603956.678556,443.0,52569.0,TCP
192.168.0.123,52.37.252.164,6,1722603960.131274,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603960.131372,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603960.131396,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722603960.482620,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603960.482654,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603960.482660,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722603960.482678,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722603960.525923,443.0,53044.0,TCP
192.168.0.123,192.168.0.1,17,1722603963.046776,62510.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722603963.046925,49669.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722603963.119778,53.0,62510.0,UDP
192.168.0.1,192.168.0.123,17,1722603963.119978,53.0,49669.0,UDP
192.168.0.123,35.186.224.22,17,1722603963.120748,59418.0,443.0,UDP
192.168.0.123,35.186.224.22,17,1722603963.120789,59418.0,443.0,UDP
192.168.0.123,35.186.224.22,6,1722603963.120923,52569.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722603963.120951,52569.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722603963.120968,52569.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722603963.120968,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722603963.159590,443.0,59418.0,UDP
35.186.224.22,192.168.0.123,6,1722603963.164114,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722603963.164114,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722603963.164114,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722603963.164114,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722603963.164239,443.0,52569.0,TCP
192.168.0.123,35.186.224.22,6,1722603963.164252,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,17,1722603963.240025,443.0,59418.0,UDP
192.168.0.123,35.186.224.22,17,1722603963.240661,59418.0,443.0,UDP
35.186.224.22,192.168.0.123,17,1722603963.276231,443.0,59418.0,UDP
35.186.224.22,192.168.0.123,17,1722603963.276280,443.0,59418.0,UDP
192.168.0.123,35.186.224.22,17,1722603963.276520,59418.0,443.0,UDP
35.186.224.22,192.168.0.123,17,1722603963.317981,443.0,59418.0,UDP
192.168.0.123,35.186.224.40,6,1722603963.603324,52635.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722603963.643625,443.0,52635.0,TCP
35.186.224.22,192.168.0.123,6,1722603963.662157,443.0,52569.0,TCP
35.186.224.22,192.168.0.123,6,1722603963.662157,443.0,52569.0,TCP
192.168.0.123,35.186.224.22,6,1722603963.662222,52569.0,443.0,TCP
192.168.0.123,35.186.224.22,6,1722603963.662688,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722603963.662813,443.0,52569.0,TCP
192.168.0.123,35.186.224.22,6,1722603963.663494,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722603963.721159,443.0,52569.0,TCP
35.186.224.40,192.168.0.123,6,1722603963.752510,443.0,52635.0,TCP
192.168.0.123,35.186.224.40,6,1722603963.805458,52635.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722603964.354891,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603964.354891,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722603964.354935,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603964.356170,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722603964.682575,443.0,53044.0,TCP
192.168.0.123,224.0.0.251,17,1722603966.316647,5353.0,5353.0,UDP
192.168.0.123,239.255.255.250,17,1722603966.780543,63853.0,1900.0,UDP
192.168.0.123,35.186.224.22,6,1722603967.786654,53094.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722603967.845262,443.0,53094.0,TCP
192.168.0.126,224.0.0.251,17,1722603969.267164,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722603969.349676,5353.0,5353.0,UDP
192.168.0.1,239.255.255.250,17,1722603969.381201,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722603969.381201,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722603969.381201,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722603969.381201,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722603969.381414,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722603969.381414,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722603969.381414,48219.0,1900.0,UDP
192.168.0.1,239.255.255.250,17,1722603969.381527,48219.0,1900.0,UDP
192.168.0.126,224.0.0.251,17,1722603969.618364,5353.0,5353.0,UDP
192.168.0.123,104.199.240.237,6,1722603969.657993,52429.0,4070.0,TCP
192.168.0.126,224.0.0.251,17,1722603969.734809,5353.0,5353.0,UDP
104.199.240.237,192.168.0.123,6,1722603969.814197,4070.0,52429.0,TCP
192.168.0.126,224.0.0.251,17,1722603969.858702,5353.0,5353.0,UDP
192.168.0.123,104.199.240.237,6,1722603969.859371,52429.0,4070.0,TCP
192.168.0.126,224.0.0.251,17,1722603969.971116,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722603970.126754,5353.0,5353.0,UDP
192.168.0.145,239.255.255.250,17,1722603970.126754,44515.0,1900.0,UDP
192.168.0.145,239.255.255.250,17,1722603970.126754,44515.0,1900.0,UDP
192.168.0.145,239.255.255.250,17,1722603970.126754,44515.0,1900.0,UDP
192.168.0.126,224.0.0.251,17,1722603970.326098,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722603970.326098,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722603970.326098,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722603970.356620,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722603970.485176,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722603970.485176,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722603971.299775,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722603971.358441,5353.0,5353.0,UDP
192.168.0.123,192.168.0.255,17,1722603973.056122,57621.0,57621.0,UDP
192.168.0.126,224.0.0.251,17,1722603973.369163,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722603973.451797,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722603977.368366,5353.0,5353.0,UDP
192.168.1.1,239.255.255.250,17,1722603982.533083,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603982.534425,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603982.535354,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603982.538117,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603982.538117,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603982.538117,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603982.538117,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603982.539212,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722603982.539212,1900.0,1900.0,UDP
192.168.0.126,224.0.0.251,17,1722603985.371249,5353.0,5353.0,UDP
192.168.0.123,35.186.224.40,6,1722603986.054276,52427.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722603986.104431,443.0,52427.0,TCP
35.186.224.40,192.168.0.123,6,1722603986.272420,443.0,52427.0,TCP
192.168.0.123,35.186.224.40,6,1722603986.317453,52427.0,443.0,TCP
192.168.0.123,185.199.111.133,6,1722603986.910685,53104.0,443.0,TCP
185.199.111.133,192.168.0.123,6,1722603986.997463,443.0,53104.0,TCP
192.168.0.123,35.186.224.24,6,1722603987.567182,52625.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722603987.631377,443.0,52625.0,TCP
192.168.0.126,224.0.0.251,17,1722603989.626490,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722603989.835120,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722603990.699222,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722603990.783464,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722603991.787125,5353.0,5353.0,UDP
192.168.0.126,224.0.0.251,17,1722603993.641675,5353.0,5353.0,UDP
192.168.0.123,35.186.224.40,6,1722603993.757419,52635.0,443.0,TCP
35.186.224.40,192.168.0.123,6,1722603993.800573,443.0,52635.0,TCP
35.186.224.40,192.168.0.123,6,1722603993.909954,443.0,52635.0,TCP
192.168.0.123,35.186.224.40,6,1722603993.958886,52635.0,443.0,TCP
192.168.0.123,192.168.0.1,17,1722603994.365240,53675.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722603994.365362,60000.0,53.0,UDP
192.168.0.123,52.37.252.164,6,1722603994.365566,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603994.365599,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603994.365615,53044.0,443.0,TCP
192.168.0.1,192.168.0.123,17,1722603994.425816,53.0,60000.0,UDP
192.168.0.1,192.168.0.123,17,1722603994.446379,53.0,53675.0,UDP
52.37.252.164,192.168.0.123,6,1722603994.721300,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603994.721300,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603994.721300,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603994.721300,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722603994.761987,53044.0,443.0,TCP
52.37.252.164,192.168.0.123,6,1722603996.554779,443.0,53044.0,TCP
52.37.252.164,192.168.0.123,6,1722603996.554779,443.0,53044.0,TCP
192.168.0.123,52.37.252.164,6,1722603996.554849,53044.0,443.0,TCP
192.168.0.123,52.37.252.164,6,1722603996.555968,53044.0,443.0,TCP
192.168.0.123,35.186.224.24,6,1722603996.675428,53141.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722603996.720059,443.0,53141.0,TCP
52.37.252.164,192.168.0.123,6,1722603996.937582,443.0,53044.0,TCP
192.168.0.123,142.250.192.1,6,1722603997.390959,53142.0,443.0,TCP
142.250.192.1,192.168.0.123,6,1722603997.433337,443.0,53142.0,TCP
192.168.0.123,35.186.224.24,6,1722603999.049922,53143.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722603999.092915,443.0,53143.0,TCP
192.168.0.123,199.232.214.248,6,1722603999.220361,53126.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722603999.282181,53145.0,443.0,TCP
192.168.0.123,199.232.210.248,6,1722603999.282448,53144.0,443.0,TCP
199.232.214.248,192.168.0.123,6,1722603999.289979,443.0,53126.0,TCP
199.232.210.248,192.168.0.123,6,1722603999.355812,443.0,53144.0,TCP
199.232.210.248,192.168.0.123,6,1722603999.355812,443.0,53145.0,TCP
192.168.0.126,224.0.0.251,17,1722604001.396314,5353.0,5353.0,UDP
192.168.0.123,192.168.0.1,17,1722604002.199554,65478.0,53.0,UDP
192.168.0.123,192.168.0.1,17,1722604002.199665,59156.0,53.0,UDP
192.168.0.1,192.168.0.123,17,1722604002.274171,53.0,65478.0,UDP
192.168.0.1,192.168.0.123,17,1722604002.274171,53.0,59156.0,UDP
192.168.0.123,35.186.224.24,17,1722604002.275167,59137.0,443.0,UDP
192.168.0.123,35.186.224.24,17,1722604002.275237,59137.0,443.0,UDP
192.168.0.123,35.186.224.24,6,1722604002.275466,52625.0,443.0,TCP
192.168.0.123,35.186.224.24,6,1722604002.275513,52625.0,443.0,TCP
192.168.0.123,35.186.224.24,6,1722604002.275536,52625.0,443.0,TCP
35.186.224.24,192.168.0.123,17,1722604002.354905,443.0,59137.0,UDP
35.186.224.24,192.168.0.123,6,1722604002.355924,443.0,52625.0,TCP
35.186.224.24,192.168.0.123,6,1722604002.355924,443.0,52625.0,TCP
35.186.224.24,192.168.0.123,6,1722604002.355924,443.0,52625.0,TCP
35.186.224.24,192.168.0.123,6,1722604002.355924,443.0,52625.0,TCP
35.186.224.24,192.168.0.123,17,1722604002.379219,443.0,59137.0,UDP
35.186.224.24,192.168.0.123,17,1722604002.379219,443.0,59137.0,UDP
192.168.0.123,35.186.224.24,17,1722604002.379686,59137.0,443.0,UDP
35.186.224.24,192.168.0.123,17,1722604002.379828,443.0,59137.0,UDP
192.168.0.123,35.186.224.24,17,1722604002.380181,59137.0,443.0,UDP
192.168.0.123,35.186.224.24,6,1722604002.400253,52625.0,443.0,TCP
35.186.224.24,192.168.0.123,17,1722604002.425387,443.0,59137.0,UDP
35.186.224.24,192.168.0.123,17,1722604002.425387,443.0,59137.0,UDP
192.168.0.123,35.186.224.24,17,1722604002.425799,59137.0,443.0,UDP
35.186.224.24,192.168.0.123,17,1722604002.530570,443.0,59137.0,UDP
35.186.224.24,192.168.0.123,6,1722604002.530849,443.0,52625.0,TCP
192.168.0.123,35.186.224.24,6,1722604002.531519,52625.0,443.0,TCP
35.186.224.24,192.168.0.123,6,1722604002.577640,443.0,52625.0,TCP
192.168.0.123,192.168.0.255,17,1722604003.116505,57621.0,57621.0,UDP
192.168.0.123,35.186.224.22,6,1722604008.723853,52569.0,443.0,TCP
35.186.224.22,192.168.0.123,6,1722604008.770295,443.0,52569.0,TCP
192.168.0.123,35.163.196.185,6,1722604009.658190,53152.0,443.0,TCP
35.163.196.185,192.168.0.123,6,1722604010.015987,443.0,53152.0,TCP
192.168.0.123,35.163.196.185,6,1722604010.016032,53152.0,443.0,TCP
185.199.111.133,192.168.0.123,6,1722604010.929497,443.0,53104.0,TCP
185.199.111.133,192.168.0.123,6,1722604010.929497,443.0,53104.0,TCP
192.168.0.123,185.199.111.133,6,1722604010.929541,53104.0,443.0,TCP
192.168.0.123,185.199.111.133,6,1722604010.930377,53104.0,443.0,TCP
185.199.111.133,192.168.0.123,6,1722604010.935626,443.0,53104.0,TCP
192.168.0.123,185.199.111.133,6,1722604010.935665,53104.0,443.0,TCP
185.199.111.133,192.168.0.123,6,1722604011.033352,443.0,53104.0,TCP
192.168.1.1,239.255.255.250,17,1722604012.532669,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604012.533451,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604012.534272,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604012.535555,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604012.535706,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604012.536786,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604012.537599,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604012.538432,1900.0,1900.0,UDP
192.168.1.1,239.255.255.250,17,1722604012.539225,1900.0,1900.0,UDP
192.168.0.123,35.186.224.22,6,1722604012.846015,53094.0,443.0,TCP
